time,name,artist,id,suffix,preview
12:08,12:08,Deming Heights,0JUSWJBBwxYw81dKl1Okyi,,ad7bb4f54f78b7b4a512759343f364f63164c6e8
12:08,12:08,[Love for Pluto],2X8JZrVbawqJcqpAqz9ZLO,,3d5e12735743d391f383033fb4a68539f4f8fdef
12:08,12:08,"Mafia Corleone, Scrooge, StankSum",6i3eAMqZyCWyP4P3LPLAWL,,3814999a4f857ea0465e8191cf0335ec48118339
12:08,12:08,SideSpin,0K7MAhqYIQ28nGzW0tAkN6,,a4f197ffb71b3c1ae0ace561b0e6ce9dfbe298be
12:08,12:08,Serial Killer Fanclub,3cDTudbNL006ENdIPRd4J0,,71c7e9432838e3bb4e70acd029847d0b900b6234
12:08,12:08,Lil Fat,48y4bUaeA0mOCgvDRbLu6D,,5b7edf35304d577d5c5e744c8174d145d23058d2
12:08,12:08,Welsh Trash,6EzlIueHeWUA1oweD5pXOz,,71d82eed312b8892eed72683d2ba932409c21dfc
12:09,12:09,Khareel,37Jwasi7I1xjXqiz908gUb,,b20d6a3f28de58cf1e18e38060c408ee07cd15de
12:09,12:09,G Hoya,5KTWXiW9sJKzNWfD7PaYQw,,9f870a2b16e8c32bce388a28ed17dffb21670268
12:10,12:10,"Sergio Di Finizio, José Luis Garrido, Xoan Sánchez, Gökhan Sürer, Sebastià Burguera, Paul Evans, Miguel Royo ""Wally""",76GahQWPPtzFmDSVtlwqJZ,,681a5ce43f1eab15a3d38a60f11b30f28533a4d1
12:10,12:10,Jean's Franco,0010AmhM5wrbByGgoxLqJm,,42c6e7d567d3584f941dd8d44eb6b86b00729cf9
12:10,12:10,"RIISK, SodapopFizz",788lxPIcX7AZNzVj46R1qe,,74f53e9d6bd9001c166c29de57816779bc6f3b9e
12:11,12:11 AM,Kate Bes,6QPLHmaNcX7Y97qjn2JPPl,am,2b5a35ab0c4c6fd68fc4e008abdee5dc60b82260
12:11,12:11,Cory Ard,004VIpBIeKq5iV7dErFc7A,,9732e2c22860ef9e7a08cddf1a4e0324ab469fb3
12:11,12:11,Prince Navon,47Kiev1H1FNOZgaD7e4sP3,,4a691590e427d6ea7d47152dd883a17be1b05122
12:12,12:12,Floret Fauna,62dfcEKTk6Tgg2n6ipq6uW,,02234c8468d5e1854d479dfe464d11d50b5258ac
12:12,12:12,Atrophy,0qHp1NnxYg8rH3P60Q6Ydj,,5b14861895e2c016ee4bc23c0fa6579cb661ef0c
12:12,12:12,"Jack Murphy, jena keating",642Qp9Fwh7Mx6anJ5e7aJe,,b5ba6dec21a87d6ff508152c5da87a55ca0c509a
12:12,12:12,Har Mar Superstar,36jHbREMVIQeuUzZY8deUg,,bf2f404a7a91a4f2268e32e93b101496dee6e034
12:12,12:12,Isaac Reegle,3Mq8vbXcg0UzZvyrzeDQD0,,86b913bf8ce3c795782529b0ec46437b11c82e02
12:12,12:12,Júnio Vinícius,1FvsXu3XEn26WNsMTkt6hi,,383fc30ae3083a785dcd8e935f9c4255e44b1980
12:12,12:12,Rumo,17lSvWUvb9GP5cbYo90pp1,,e6bde740583804ef7eeb93cc52cc774f33cfba9f
12:12,12:12,Daybreak,5gbQMLgSZiKY1baT0Dcffb,,e33b165315a47a1473fcc2bb00b32e496c2c268c
12:12,12:12,DL$,4GrdxSDbssbrCgrG3ecI6P,,0a0bed454cfcc673ff570f2e85d203a82eccdc03
12:12,12:12,Irene Santos,2Cawu5qAd0OUoTxHeA6xC2,,fd76a043436c95dcf0a7a352457977cf314b0374
12:12,12:12,"Naxito, NACHOSKY",0BFXNnty5GsGxnJlEgnCzQ,,1f01574bc31616db82e7ebfec978fd27eb13cfbc
12:12,12:12,NWE Klash,4lTKCBnaE8NnubDvjvrXHM,,f17b69fc6cbf37efd724a68659fabfa9d8083407
12:13,12:13 am,"xPanda, Chill Select",2R1UtiimYy5zjM4vKoVTwN,am,bb80e2ed0759d5a04ed3aa690e7eba91f9a69b65
12:13,12:13,"Error 999, Charles Haggard",1S81FOcQBmASdZhJIGFZcQ,,f8f0975ded48e06cdffb9f370d4c0dcd64ea1c0c
12:13,12:13,JeJu,5yQLxByDJSSIYiWmgmB78s,,3cb36c51e3acfe7b0127f46ce6c4de424a47474f
12:14,12:14,Needle,4eJDwpwKrQr4ML7ojAFxJE,,fe21bf8eda275e93acd88dd7d0e9fb40e52e6c88
12:14,12:14,Riss,3CzjVj1Ge5v7sV9SkFNn5Q,,e5006605ae30de8e91b989f985eb9c8ccab68035
12:14,12:14,Mr Lofi,6mCf4NZ1XHwU9SXGz44vLh,,3c8bc3e53a397f2389afe5d6815d11985a7ef216
12:14,12:14,Beercan!,5xxN5M5cduBym8cddZCGJz,,b91b5353ad5c743f14b203c557bf8757da35c8fd
12:14,12:14,young marinho,1LjkxYVEkXCZ2aHC2Bwkah,,b3769b58ba82b76d2dddb81efe67df0e265e1d84
12:15,12:15 AM,"Kh44ki, ProdByHanan",1jv2QaS6x1CypIt3OvOWIA,am,638011ec0d2f5e8a8d2abe099f5a21a70ee61c4b
12:15,12:15PM,Y.HOPE,5v6TgG3fi1aX3T1hNCQTzn,pm,10da435f021392505281a945de64b0675e06fe8f
12:15,12:15,Solo Cadaver,063iCnCMJgU6FmOmAvCQdO,,5670a8356582962a904cc8163be24760e6772cb6
12:15,12:15,Uli,6hadoLbAaAICvBPkqrI7pA,,73077179ab498c1439a630249126617b4d267a24
12:15,12:15,Spyndakit,3GWWoi6TWzHq65rHyqiU5S,,dfa12e58d9d5a02490ed9f286e213f5ee047e8b4
12:15,12:15,Arnav Pingale,5Cg6Q0H3Lumk6AmizDBrO1,,bd3471d670d61636482e571bcd8520c10f901a1b
12:15,12:15,This Is John,6h9yr7gqrylDahrxzBeSqs,,9fbce2cccea22be3b91ed66db784102d3a7fdc08
12:15,12:15,The Standard Lamps,1BclYJt2LERcMaX2rN8iGC,,0f92a7e98249b9ea311584dec2209437d9fb55fd
12:15,12:15,StudioWich,4EyxZVsIIZWedzbhFwGYfL,,1c5bf6b408dc06468b25368bf615e535f2cee341
12:15,12:15,Joss Martell,5tsPc5ji25CG6cgLcKJwrN,,916557f365589819600e6a1f929f89fb5e688ad4
12:15,12:15,Nironic,28U5kb3IZzr14AiT8PFQY0,,3b1b036b54136627be1c790f29de43fc3c0a5bfc
12:15,12:15,ThreeOne Verdict,43CskLCY0NndyZGxECVkZ1,,0dbc8fc4dc551e485b72e7aeba892cd5933bb97d
12:15,12:15,Claudia Elise,3evGpA5c6XCm4KUl2S9sWm,,4b4f9d8b95f692b59a48c598f8aae7bc9d986f66
12:15,12:15,Numair,0dYTpRFE7fHQQOXi2oqumN,,cb819c0e5dcababa34a6982ce104a50992d5a34d
12:15,12:15,The Teenage Idols,5bH9Z68zzUjRFnZnBW8hpy,,7eda9ba4b36b9b2749ee1e2ced97f0988bb526bc
12:16,12:16 AM,MERZ,4qZTtz6onx7RIH8Wo8lVYS,am,da8dd48fa38c66250d877220176644189f57d582
12:16,12:16,Multi-Story,6k8k57bSR0KRD62SbYA16G,,369a572a50124a84604fd7cc4fd3d69ec340845f
12:16,12:16,JBrwn,78tAD9rc1KloH1JNvPRjJm,,f9854923c7b1946d06dbfd63daea49cbfe1ebcdd
12:16,12:16,Peti,0y57GdmhcDTvPFs84d5GnR,,00fd53be7143f74de54d5af0fdc76e81abc58e24
12:17,12:17,"King Kaybee, Kenjie",5lefMwO2srwAoXfUvHFSSr,,f511abf3a5017aba4819b4fb5001183a7ffe5808
12:17,12:17,"RealGettaBagg, OnlyyKell",2ELehWAsI2DviaaQWlfymH,,3ef0e3954ed744f2c234ed64c219096569c08dc9
12:18,12:18,Global Communication,2Z93oXOAFAqkH0bQeVHdQ0,,78cf39e32a0682e8ef249484d137578078979370
12:18,12:18,Wavy McGrady,5JyigYD9YF80i5UfjRmvAc,,0429fcd779138050b760269bba0bb19faeaf62cc
12:19,12:19 AM,"DWavy, WBE LiL C",7pviVAay71znUBwRPT1D0V,am,0ed95ec2f6b6e71d161df36cfd2a587e4926001d
12:19,12:19 AM,Daniel Waterz,7a7i8QPhxyt2eW6geUsONb,am,a6371efe1cde3bd855086f08dbbd684f390ae4a2
12:19,12:19,Smokedakidd,6wGg07cMLd6lJAGH31dQ3V,,c42aefeb0c0a1f18cd778acad9e43e6ce76e7a61
12:20,12:20 Am,Big Wan,02kSBzBL48fg43cvlkTFIx,am,11be8bdc734652b73aee54e506bc2a3ec69b4387
12:20,12:20,May Austin,1Kq7RLuH7H73TDePTc6k5t,,1715555a97c6ea9c22b299862e384d66ab0cb56b
12:20,12:20,Gratzi,3Az8lBdY0KFujsXgCmt2ZY,,a4fdc7614fb21c741bc02eff10d6429a22d32247
12:21,12:21,Cruz Del Monte,1mSqoJ7bLK8sj3yMMQg9Kr,,13c1ef4b704470326f6ccc874edd323adf80a085
12:21,12:21,Dasokeii,2EMPLfDKvYmaTM1to2E2v4,,85a88cc82b6cf627c95565d8aa1e7131271b6fce
12:21,12:21,Battosai,7Dovw4KwzELa1zVhov7M0u,,b56ea6f323f06a3b6aa586e30921f86bb06102e4
12:21,12:21,Yana Perrault,239xL5PCCAZYZTSEcy9YaH,,ca29f4b8f95e65c57dd551888fc13291624c4ff2
12:21,12:21,"Naxo Pills, David el leon official",1uYjRL9nvVV8CWdzyhfs2p,,0f0311a78fbed320f98a8940ed105137a28a0275
12:21,12:21,Stevie Nel,0h2AoN0UmULZGr5c1ti5sb,,a78f62d9d7fe8a8474fa66ddc51617ab8e2001b2
12:21,12:21,Alessandro Pierini,0BmWghIQ3NtjDlkAOhbbli,,7c01764a08370d533778c3f66ff83e6e86129d50
12:21,12:21,Glom,3BV086gHae7xZbHiO3G5TB,,f450ad3376fb7d7c651c9495ec30ebe60c15deef
12:22,12:22,SnewJ,2UZZrV2HWsEPTkhr4Qhay6,,7cb0bd9d33ed0d277fde61ac02dfd01c2db5fd0c
12:22,12:22,E D D Y,2rnktZsmrfZ67GbHR3ne8F,,55b52d3b373eaf2a4812890423def553ecc1b8cf
12:23,12:23,Stefano Vieni,4orKsvWkx3r52XZLZkO0cE,,35039873e7853fc88e907bc06e1d84428fd00508
12:23,12:23,Channel Candice,2EcZyDGQSrKZ1MaCLkLWDn,,7bab39e29c83e7fbbc1e408ea62d106e67aecc4b
12:23,12:23,TYAGGO,4mBe0dX4tiwhUEJ0dgyIn8,,e6c13d6521c325e5e27ed8ea97619e1d39a41f77
12:24,12:24,MAYOT,2n7r8PgfXiAxkqLSUWaXFQ,,60061d92997407cf71186aac41b64cb5f5d75e0f
12:24,12:24,Lil Hav,4EdAGoLezmxgV54jiN2J2i,,27cdea50e3f766fe3aaaabef6f1a188d9779e2d4
12:25,12:25,go!go!vanillas,674h7wFVrYOL5KVyaUKvLd,,d5e3a80716910ee1f763cf8904119beb65053e02
12:25,12:25,Quiet Commotion,4GKqMrdOLIufxLXqoYpZor,,101007fbe57afe52a1d8a5aa5c0ec13189475aad
12:26,12:26,Hanna Järver,2206LDM97pnAx42XnbLzUb,,ba21dd86aa388f70b1ff1b0cf621cb71a482241e
12:26,12:26 AM,Llegó la Leche,3ZdOkXLNgst7CaFMBPo7Oa,am,0e9a7f00c161f33f5c9120e04aa1e2dce42eb0cb
12:26,12:26,Stratford Glenn,05pESY6JFRRx0OCX6J8iGU,,88d5562ee0c2cfcd6d8f7534ba41d0dd20b1f10a
12:26,12:26,Townes,6FPknimoetrTY0vXJgblQ1,,ab7ddba42f5d46e489993ffc1deac4a428e80f22
12:26,12:26,Luc Roncato,2z4fKTpHkDurGLo8eGiNd7,,9b5807863880fe22c8278c1e7b6a5c835686052b
12:26,12:26,"Project52, Jordyn Richards, ÉTIENNE",2tc1F8Fu7IAhnHyI1hlTMI,,642761a572650c0f340fca9100337b97100b08a2
12:26,12:26,DirtyReddWorld,6423lndWQzWcqK8rWOUaQA,,3363ce83468c9208de3d858bb7f25ceb9b3bb047
12:26,12:26,Yung Pronto,27KrLy0VyklSH3dvf7spCc,,f71ff8576770fc105a5e96240846f2be49ef5436
12:27,12:27 A.M.,$plashious,2ZVwMRPcjpPrCUXrM5EhA8,am,97aabfc5ba04da46819679e65102adcd38855f21
12:27,12:27,Zamani Fitri,206oVZ1etsX05YSWv7XfrU,,f64e131370677d9ac4447e1a34e9c23b2bed6b36
12:28,12:28AM,Athxna,2DLSuYmPnp669HtuTxf4vG,am,03cb386e639dc3cd1f73ac9e66d77756618274ab
12:28,12:28 AM,Dann Zavala,4WqKjkvPpL5BQmwLKCjjC9,am,433a1a579b5816ccc3ce974819e3dfe6127cf293
12:28,12:28,Death of Cupid,6MdY0BATNZJAKXeS8ItKll,,7efc8bb9c4ffee0fc25d56aba2f09c099f80c3c9
12:28,12:28,Joy Fu,18XGksl3VpXSnmrabxPchx,,f25b91e767068d9ce15a154bbc12938d40a7e8fb
12:28,12:28,Lavender Town,7KDdXZUAa51TOmPn8VItuo,,e18aa8ba25c6154f1941d09985fad2b081d86da0
12:28,12:28,Holler,14tzrFdTiW67nEAGNHgqJe,,cb7114803279ab5bfdd954ac0a80bdb877f8d839
12:28,12:28,King Yori,1R0OXg47s9eMNcHbQsnqAT,,f4d6d96de20adc4eae4e834df4693f62682ec762
12:28,12:28,Jeffrey Leiser,2p6ygr5VUaMNe3K2hNjfMW,,534837804211f5835c87a7b70ffc3fbc78eaccda
12:29,12:29AM,Big Boss CG,5K0cjeKnKEa16l48V2MHyK,am,5f08dd042457b99a2e1bb467ab8775fa90ca9789
12:29,12:29,Wam Bam,009yMqe4jTuVWod3mf1KOw,,7e10451ea57849d7b54ba56e15a14794892e2402
12:30,12:30 PM,Chatterton,7iggDQL1Iv5Jy77DACLJgt,pm,009f7422430a5bfb0a1bd7a2d242a92894f39d14
12:30,12:30 AM,Ignorados Comediantes,1prJnNlBsSDBHpXkGRfpjO,am,30f02ad3fc205c785c2f99a870abd09f5b6a28b9
12:30,12:30 am,Rvhm3n,3ixhiq4ZxPdhXKvxkTvuNp,am,abadefac20ecc6db3e28e3a69adac2e8e7098b2b
12:30,12:30 AM,"Starbaby, Spill, Peso Peso",6yAYgyHn27qmRnAlU70sED,am,810931bdcfd4ed42c5997cdaf7b601214de3c03f
12:30,12:30,4k$xy,3Z6sB35WeKjWbnZe2FVATJ,,b9a027ee420333fd4762d2286f19b113f42591d3
12:30,12:30,Superstar Patience,70umB7i8zKU9obHEUGjA4y,,59b3781e6abb6a2825cd69204b6676ffc25be32f
12:30,12:30,Usmanial Vibez,19CMPONY43zDcz18oKsbxn,,115a2e9c5a0e67d5b7e43f85aa605b9104ce9f0f
12:30,12:30,Jairo Vera,16sdjDCq655y8BnygpwTCo,,401645627efc96e5d64899873a75185f74f5038b
12:30,12:30,Beast,0uvl4TuFhdWZshHX9Hd6kI,,788001d2cf8993ee0b54dfb31ccd32c8dfda56f3
12:30,12:30,Emmanuel Horvilleur,2RXnPZh1Y4RsaZM85rihD5,,62053cff44ed64dd0d2fa4826f715d831bc8cb34
12:30,12:30,TEAM 15:00,1zWHJqSRlyXOIpxmvhLKhF,,10cdb5338bd45f78a6bd5db02c65e4757c0bb7a4
12:31,12:31 am,Young.n,4csTG2LXZStSpNB4FkjHD1,am,b2fc6f2b24b37d29383f8b05d527b2efbb339f35
12:31,12:31,Burning Love,7axE2FT3lgOvYP9LLnaBx2,,fb4b2a3a091ea12a3a6dc4426931a3f5885e965e
12:31,12:31,Kate Vargas,5EzYIvW3iS4uFc602eL6ge,,6f9b9ae746a1016e967f78aeae593878c8cc74cd
12:32,12:32 A.M.,Ygn Lil Juice,7ipPXNvrORXWPExM4549NY,am,144042ba0664da2b943085d9b190ebe82d6fb254
12:32,12:32,"Wuadvy Chaj, Kevin Gadiel",0SjaK7PhIVv5IzfFIQKq8M,,64446d84c5450ac0aab0ccb8afdbe5c2f79e65b2
12:33,12:33 AM,Serenity Falls,7JKF84ZY977dE94qG8jGmF,am,eb588ed505e5eea40fd65c8bf22cb85ec5d6e151
12:33,12:33,Illbucks,376spUIlUv1Iji6YLSBglU,,20f2099b762fdfc0647dd711a2bb6edb1ff6d700
12:34,12:34 AM,paepal,2wYlAw0p4b25g7C32iu7D4,am,3610fd0d59b6d49d067ad24273a671f6db7519f3
12:34,12:34 AM,"Billy Lemos, Omar Apollo, Maxwell Young",16iNVfWKKZPDjctIcd0KMn,am,1ba1224a3540c4df757e9b644011ba4676aed0d6
12:34,12:34,poobon,5sRnRDd23Zl6GLB8SFqlj1,,5902ab5a8c0925f78a623edd7872f7eae157acaa
12:34,12:34,Authority Zero,657CqHYJSgGFM0ZhLVMlXN,,da6577aabf6af49e6633156ab7d8b0da2bce25f7
12:34,12:34,"Calum Graham, Don Ross",4CexnrHH1xW4rgwiVK2BJO,,13af9f8770f5bababcb7afe68912aa0bbd261bf5
12:34,12:34,Sam Sillah,0W4KwnlxEB2WJAWw9zfV6f,,32c2575dabc1d42bde2fdb7cb38dd9a84b05bd4b
12:35,12:35 AM,TCW Tre,3Xuniyx0766FfQ2dHfrhvC,am,483db363eebdffeaf45c85858fd5dc988c2fc49a
12:35,12:35,Baltique,0DNulOdhLMHRqYZJwUR028,,b1dc549ff2e0024ae5461bf7e151f3a1be5f9b5c
12:36,12:36,Lowly,4gZ4VB2Vg8Gvs4G7Hoaa47,,e84ca153e7319a82a963b17a737c580efae2ed59
12:36,12:36,Moses York,5zQwMaNKUelQak5LxfsdRz,,5d8d64a875f689cd1dcd4d7c245a6b05f97e13a9
12:37,12:37 Am,"KBRERA, Magnoscrito",1Ap9yr7KStA8WO6ktxSd3p,am,6114781920196e8ab034ddef2e0badf9ac6690bb
12:37,12:37 A.M.,Misfit.K,7fbb2utGKZVoYN7WcQUDZe,am,5a7bab04072f5077a9ac9212fe7f6b2e643fbf78
12:37,12:37,chelmico,4987CPrl2muxyi4lWslgT5,,bf05de0c19d91d8cb52b16090c224766c93d52ef
12:38,12:38,MadMado,5JRUjwEbMAJ9xXpUiP4o1i,,c2f9a0af9b332ad2db049c3b664070c47058593c
12:38,12:38 AM,Leonbe,51vviBTGgIWRyCxyYdOoj0,am,8aaa833d64959dc6300d0ac16f0be5323db23758
12:38,12:38,Bree',0Knylqzt8kY4i9XgGgpeFv,,d498d28d23d3020c524a09aead67c0994ecd6657
12:38,12:38,Aaron Bowman,6GOL7NGq4yaoUfpcZ9vMb4,,d47fba35ea02cb6fc236fd887f7be653ae356487
12:38,12:38,Dro Barsz,05HWEUEjDbi4jsEUufgg40,,74fc96240dd30c3d178d5d0cb4d1034d4adfbcda
12:38,12:38,Shades Of Gray,56qIXYaEPT0ETZ1NA4hLeG,,99cf9d32bb40dbd3db5b011f7d7aa7e55c20e944
12:38,12:38,Jetwelder,5DBVsr3wiTLYY4KnUBHML9,,6c8dbf1ffebfe47f203a4fa08eda23a3d04c930f
12:38,12:38,Chii,21ErsrSzmOTupjCT32osu4,,6d1bf66fa47d5579a384043c6564534cfbb63219
12:38,12:38,"KASHTALK, Bigblo4rmkash, Jah Dolla",6txqlPxy0fIplGP97UA9VE,,94991162dff9c6ebefadd9c7ae9ab2dc218faf86
12:39,12:39am,"Lah 50, G D$, Bino",2XYIMpgNcoJCWSJD0JMxmt,am,927239c8017e132a3657c7bc6f69d70d50665896
12:39,12:39,TAE ERR,1M8UNGHcUuxzYDoHXKQXSK,,f239ca7af4d6ff441cba3e04c154a5863cc8d684
12:39,12:39,T.$poon,1T5hbGggrjsXwHpNnE9ypQ,,0a39ef9fd4f8a5432326cc81563d85b72ea9dc64
12:39,12:39,Sister Mars Atrocity,6FMrgfeUiTPLbh2NbRFSV3,,81c7ea5797e0ae134652d6ceff263e3ed2db9a64
12:39,12:39,Nitecaller,2UIwZF8edlqRuh0q5r0m7m,,99f340daf8e974daf5bfd19d0c8eaaf155b00815
12:40,12:40,Ningún Rulo,7HqMKeRIbtcmEEIdN5mGgr,,5aa646317f23082ae90f0625d4b33e83df562986
12:40,12:40,"Beezea, Aron, Dea High, Menphée",2MgIrr9ril0jq2pUZOlsPt,,f5420a66598f03ba7ecc9ee6907f9dee04eefe42
12:41,12:41 PM,Azzurra Nila,4I96vLHNx4y8j5jOuBZfy7,pm,3380d1c084aff0f04910514f30139b5d3737b54a
12:41,12:41 AM,Hotel Neon,5uHFNdR9OcURFuYxzHXR40,am,900222d85adcb7215b86193cfc95fd83947e79f5
12:41,12:41,FBB,5j6XIr6CXuC4QYrBkdq59T,,2229386476e9d163d15dd01e814530f50cf7a0cf
12:42,12:42,ASL,0iCTvP2t04THoF9JyqDq82,,cd920823dc6b76ed6250fc0d1e34f38304b98677
12:42,12:42,Fangzzz,0tu7lC9Q2AyiRsvR2nVEPt,,c4e62aa6af4c0444114f3170395e25b7060144de
12:43,12:43am,Crystal Liz,2qUmQw3HZMVCrcVsElV8Zv,am,62d258020be13e3369e230c6c43b7a0809e3d05c
12:43,12:43 am,Benjamz,6TDY3g9stfG3eXGPhM70kX,am,78cd2f2658d33aa983e04ba268eda9fbeb202c8f
12:43,12:43,XEMLO,3bRHcsMDtaHRW24m1DvdPm,,28cd1eac5220976c543d38fc1002b4580aad19e7
12:43,12:43,Toruadh,2LJz6TIvykxqOjsyIOTYT9,,24d64ed6abcb91f3c8a455608e1aa0cfd5876c9f
12:43,12:43,Aft3r,0EjiRv5azjjAWgY7ttIj0t,,0b9beddd9ee4e5585bfb89ff8d7770bbe4dd7303
12:44,12:44am,Sinewave Sionora,4KfXFkIbJdAwcZxBvls0d1,am,8f71759f8dcbf82e8606b18ba1032e647f6fd9bc
12:44,12:44,"Rebecca Winter, Wale Turner",0NxqI3c4DOrQ5oZd6SDUGj,,878f526dbf6e2ded1b2b03fa96081533b2c3a41a
12:45,12:45 AM,Pudditorium,3eShi3n7Pnq5k9h7WBhOZA,am,1104216d19133c59b80681cfaab8682596e41341
12:45,12:45,Sik-K,54epFkuwiCbLiRloOKXpbP,,7c56eeb0a6970256a6a95472bd7daf5043d760db
12:45,12:45,Snick,4gH6ZHVURVhW2JOuXC3iEc,,4a0eeccf223fe29943a4c7c5bc2e7d121d3b687f
12:45,12:45,Big Hongry,6L60FE7qKm7llhn9KpZedg,,df557a552435e28f9b02bf987adb25e1a53a48df
12:45,12:45,TEEN BLUSH,4cfz5EXfG3vknp8cpNPto4,,bfbc8247cf7b1dfcb70dad19b30274da4dd5ad8f
12:46,12:46 AM,Jule$,55eIovRKRxMrDxFv1fn3sc,am,91837c5ce836ca821c541fc4218623ee56049d5f
12:46,12:46 AM,N1cko,631fw57v3nEhRQnaP04A82,am,6279292f598c6b7d2d7c26dd9c63921e233e9781
12:46,12:46 Am,Countitup Day Day,3RjwgCsQW5TGmubK52h9gU,am,08dff6b0577fe5c775801dd57a6e68a4f116d254
12:46,12:46AM,Wyhatt,0YmPfu78BwoMflfy2lAGEU,am,042b517e15cbf0ff260447dd4b4d5203a8576bc8
12:46,12:46,Philly Dash,1FW3bjFxLs28bkH3SGNC8F,,7fcfe8f62209fd902241517326c69caf7251edde
12:46,12:46,Ame J.,6wvbXqmH59d0UHFZTB3rQw,,2354ea49346cac089c9ea698b524e1bd11abbe86
12:46,12:46,1k mia nari,3jj06O2MajttgRL6ljAeS6,,f7f8b6336dbfd29356ba35bdb31a43e7a4d1ef14
12:47,12:47 Am,PMY Qua,5RkAdkB4tZCL2HxAUZFFVu,am,cc707779a57fdf165258b893783831096472521f
12:47,12:47 AM,YBK47,0d9tGqhlYlPpfzEjWt4v54,am,9f22fcbcdd64183d5885f9160b25dd59f1c4b97c
12:47,12:47AM,Drxcvla,4tJkYP9IxfAuEQL2Q0kBSg,am,ec61fa817282e20ade269570e6b223ae743b0c3a
12:47,12:47 A.M.,VOCAL LONER,167QZ3eJESF5D5jdCNZ066,am,83106c3b4f7175d1d0bff006bb1f45c9e0ad8cc3
12:47,12:47,lil kyo XR,0BgMwoC4FBPGCow0l7QyvF,,e7f242f9499186774f2a6ed290ca7ec6b8e20f39
12:47,12:47,Trizzygo,0hJ5WNPPHatJguLgR5UpQZ,,180cf8b4b864348d90bd8b20d74c2d6226cf9aec
12:47,12:47,Mental Care Foundation,7ypBr1SyG3gaIpUCwnWiSL,,eb16642f360d545698d1d0b2d2f6ad19f7539d70
12:47,12:47,Michael Kazalski,6k0sCOAWwAC3ImxAdsXIve,,d4a2ab2200934f5c10b1e9f1d5b94a9ed3c92139
12:47,12:47,47,779wd9V9LVcUanMYm5BIH5,,05ecadc77fa3c53205c277aec415b794ce7eaae3
12:47,12:47,"P.A. Tha loudass, HBM DAVO, J.A.",4IGxYVd7eSSFBdQsejW9YW,,8846a5859fd459bed015fa626094cd81ca6c6740
12:47,12:47,Ethan,6wPU7mcCZnGbQHe4d8UgkR,,e6c680eb3b2d606ae9d5512060035d430a1a9a94
12:47,12:47,"Tru Sno, Isthisoveryet, Reaz Klint",7leuZ9vC6XL9yntHsWRKVN,,4ac4b0284180eebfd204b7c497052ffeb0fa3468
12:47,12:47,Michael T Moreno,1I7wYwT6zSJcWE4tTIUz07,,286a473032548b2bc84ecfaf76e5fe1ebc55041c
12:48,12:48,James Mac 3,7yYNswU4p70FKoLELteTqu,,a26c4a5ab11234d47ea57aff50827df6c9c3266c
12:48,12:48,gugusar,76ioLhid9pk4iFX4Dn5hUL,,50e23cec26266966166474dc2167ae580ad42585
12:49,12:49 AM,Resolv'd,0WsurUKnZP7dF9sQCdULQ8,am,cfde8cc3ed4380505800edf76f008ef2e4999d7f
12:49,12:49,Navy Vibe,05Ns7fgiPyLnljB8cRwf8z,,38b362c9838825adfe54e3e173e47ce4afbbe261
12:49,12:49,Nitecaller,3IzzyM1WoauNG7r8zRUTC0,,437b70a8f97b0b0748b7561d150a2a489a97ab70
12:50,12:50pm,"Dj Vertigo, Dj Stecca",6FR1HYctv8vvpFyl0ZE6zd,pm,edad7685536c06b0110271bc651e36a2ad9352eb
12:50,12:50 Am,Jqfilter,6iQcAWMDaRta6T9Ya4Ci45,am,8d9fb0140e91a45b33c48c430829c7ccc1b4be04
12:50,12:50 AM,"Oddy, Marilyn M, ICY",575EBrCrNy86Xjuy4uCYs6,am,f5e26a29d97f544e9bf6c8681acb673c3835ab5d
12:50,12:50,BabyPeezy,7nyBrDtPCpg7fC8AsUoLqF,,a143ece5471b4b3f5071d30044ff96ac38985f48
12:50,12:50,Cody Blackbird,4uthIbhaa02RSeKkq5rPFt,,23c772c6e684f741ff19d64690a8d1a0adfeb4e2
12:50,12:50,Amandla Freedom Ensemble,7J9xBvq094UOLZxEMhA9x6,,e3a6b5d2669a5dbd080d704784380cf029614959
12:50,12:50,Mandie Leblanc,60fO1ijeq7y12VHW8nIwHe,,8048b81b6964bee5f6472566180b898550ff61cc
12:50,12:50,JayTOfficial,1z50Tm5YaAwWn8FI7a7fHL,,280e1d2fd7082617e04118999920ac90761210c1
12:50,12:50,A.M,4FqHYjeiqNXqqMBujC4XMP,,2f4dcf3fc1082853e3a030542fc16b4ba43f1eaf
12:51,12:51pm,Snap White,5ZtDPuYqbBWsDkLy4YtluK,pm,e8f3dbc324fb0863ab5344f737978d509bca70be
12:51,12:51AM,Jonah David,05sjjrLTOR6jZNUgkmc97a,am,2cfddb485ea188e550e1507ec4b6a5091bac6c38
12:51,12:51,The Strokes,6Yu1OL8I0D4vjOzYdsXYGK,,3d3777c25746192d5a81d3f8c9a7fba81a46071a
12:51,12:51,Jenzen Guino Official,0rX3k05LQGFZTO67iTcPCC,,309d25a25b146455a744a0e7b5cbc4648238925a
12:51,12:51am,Self Tape,6N2zG0mwFqbxFgMXZB59HG,am,6ba0fad5cea167ae7c216d10b423ecdef7b4502d
12:51,12:51,Vitamin String Quartet,32iaRiHRPNW1P9SqAmxVbR,,121ac729bff315ba47f50970f550e160c0f75700
